"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"RT @allisonsbeggs: Rob Boss inspired me so much, i painted him as the God of my happy little forest @TheMilesLuna #RTExtraLife https://t.co…",FALSE,0,NA,2016-11-13 05:37:58,FALSE,NA,"797674848466141184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Captain_V_Smith",17,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/3472522197/8f8000bcf54571a7c0d5f6efd66cb931_normal.jpeg"
"RT @jwkim9758: 정유라. 장시호. 둘 다 빨리 끌고 와야함. 그래야... 최순실이 자신의 범죄 행각을 술술 털어놓게 될 것임. 장시호랑 차은택이랑 중국에서 같이 있었다고 하던데... 왜 하나만 불러... 죄다 만들어 놓은 각본에 따라 수사…",FALSE,0,NA,2016-11-13 05:37:58,FALSE,NA,"797674848273113088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",18,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1950417084/image_normal.jpg"
"軽井沢のミソサザイ Troglodytes in the forest of Karuizawa https://t.co/j2xpzdxKH2",FALSE,0,NA,2016-11-13 05:37:56,FALSE,NA,"797674841088225280",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","ntptv",0,FALSE,FALSE,NA,NA,"Japan","ja","http://pbs.twimg.com/profile_images/3301235197/3f27f5f8e6d2dcd4884b4e025b62f560_normal.jpeg"
"""그 형은 뭐든 뚝딱 만들어낸다니까! 뭐든 다 잘하는거 같아서 신기해.""",FALSE,0,NA,2016-11-13 05:37:55,FALSE,NA,"797674835736309760",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","toc_forest",0,FALSE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/437428496118206464/drsR9JhN_normal.png"
"[new] Keith Kelsey: ""You better watch out"" - Devonte Fields is healthy and playing well. Dominant vs. Wake. https://t.co/sNxkwqHjSZ",FALSE,13,NA,2016-11-13 05:37:55,FALSE,NA,"797674835388276736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeffgreer_cj",4,FALSE,FALSE,NA,NA,"Louisville","en","http://pbs.twimg.com/profile_images/763376477098442753/6JPpXlv7_normal.jpg"
"RT @emilym_olson: I miss the forest https://t.co/ZIoIZiQABt",FALSE,0,NA,2016-11-13 05:37:55,FALSE,NA,"797674835161862144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaylaabaylaa",1,TRUE,FALSE,NA,NA,"listening to music.","en","http://pbs.twimg.com/profile_images/796025917999054850/5yLoMLJS_normal.jpg"
"RT @SportsCenter: No. 6 Louisville scores 44 unanswered points in comeback win over Wake Forest. https://t.co/qtkmDcgg3m",FALSE,0,NA,2016-11-13 05:37:53,FALSE,NA,"797674826169253889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stu_lyle93",1160,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/787376495593459712/wXOyhh9c_normal.jpg"
"RT @SportsCenter: No. 6 Louisville scores 44 unanswered points in comeback win over Wake Forest. https://t.co/qtkmDcgg3m",FALSE,0,NA,2016-11-13 05:37:52,FALSE,NA,"797674823744765952",NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","BigSlugga_",1160,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/794629045967196160/an0ezxVn_normal.jpg"
"@billmaher just saw your show, why no mention of #Bernie? Missing forest for the trees. ������",FALSE,0,"billmaher",2016-11-13 05:37:43,FALSE,NA,"797674786050756608","19697415","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LenaIsTalking",0,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/659164708541304832/qZg1tHVC_normal.jpg"
"@YoshikiOfficial Yotan������✨Congratulations������������������������������Very happy &amp; admire Yotan������������Yotan is truly a unique artist in whole universe������������������Love you❤Xx������♡love♡",FALSE,0,"YoshikiOfficial",2016-11-13 05:37:42,FALSE,"797607983911817216","797674781873086464","164043817","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","floral_forest",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/776146731314450432/hjCdIq-f_normal.jpg"
"RT @travel2next: Thrilling Bear Watching Experience in Finland in The Forest https://t.co/1AVAemr5VD https://t.co/GIrake73w0",FALSE,0,NA,2016-11-13 05:37:42,FALSE,NA,"797674778832367616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maddlicooper",24,TRUE,FALSE,NA,NA,"Sydney, Australia","en","http://pbs.twimg.com/profile_images/540341810846253056/eLrJZogX_normal.jpeg"
"RT @Jaemyung_Lee: &lt;여러분 의견은요?&gt;
이재명 ＂세월호 7시간 밝히자＂…朴대통령 고발 검토 (출처 : 뉴스1) https://t.co/DNlTylpktl",FALSE,0,NA,2016-11-13 05:37:35,FALSE,NA,"797674752106110976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",387,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1950417084/image_normal.jpg"
"RT @sabine_promote: Fine luxurious  quality soft furnishings for your home   #homedecor  #homeliving  07; https://t.co/G1u3kbwWKD",FALSE,0,NA,2016-11-13 05:37:34,FALSE,NA,"797674745449906176",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ideal_floors",1,TRUE,FALSE,NA,NA,"Dallas, TX","en","http://pbs.twimg.com/profile_images/378800000865018458/tlAaOKVw_normal.jpeg"
"Woman standing by the creek in an idylic autumn forest (Pohorje,... https://t.co/75CGvLav60 #hockopohorje",FALSE,0,NA,2016-11-13 05:37:33,FALSE,NA,"797674743981740032",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","eli23b",0,FALSE,FALSE,NA,NA,"Wisconsin, USA","en","http://pbs.twimg.com/profile_images/448613002887966720/vV5Yh7QT_normal.jpeg"
"If a tree falls in the forest, but nobody is there to tweet it, does it make a noise?",FALSE,0,NA,2016-11-13 05:37:28,FALSE,NA,"797674721198436352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Xyuppi",0,FALSE,FALSE,NA,NA,"Charleston, S.C. God's country","en","http://pbs.twimg.com/profile_images/488428791627145217/Ac5m3wEQ_normal.jpeg"
"RT @travel2next: Thrilling Bear Watching Experience in Finland in The Forest https://t.co/1AVAemr5VD https://t.co/GIrake73w0",FALSE,0,NA,2016-11-13 05:37:25,FALSE,NA,"797674709580206080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D0rothySampson",24,TRUE,FALSE,NA,NA,"Brisbane, QLD, Australia","en","http://pbs.twimg.com/profile_images/540364806080184321/fYzFbPiI_normal.jpeg"
"Down 12-0, No. 5 Louisville blows by Wake Forest 44-12 https://t.co/iz0Nvy002f",FALSE,0,NA,2016-11-13 05:37:24,FALSE,NA,"797674707248185344",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","efairhurst",0,FALSE,FALSE,NA,NA,"Indianapolis","en","http://pbs.twimg.com/profile_images/3435949833/586ffc59450c8eb86b9bacd4338e3fac_normal.jpeg"
"Down 12-0, No. 5 Louisville blows by Wake Forest 44-12 (Yahoo Sports) https://t.co/A7DHJD5644 #Yahoo #NCAAF",FALSE,0,NA,2016-11-13 05:37:22,FALSE,NA,"797674696523161600",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","WishFeeder",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/802124493/Newspaper_Feed_add_256x256_normal.png"
"RT @Electric_Forest: The Forest misses you. https://t.co/VI7f7LD8vO",FALSE,0,NA,2016-11-13 05:37:21,FALSE,NA,"797674692077355008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonicaGeller236",241,TRUE,FALSE,NA,NA,"Michigan, USA","en","http://pbs.twimg.com/profile_images/794981688598298625/sh-Dx_qI_normal.jpg"
"会場推し (@ 大连森林动物园 Dalian Forest Zoo in Dalian, Liaoning, 辽宁省) https://t.co/tjPsqb8sZY",FALSE,0,NA,2016-11-13 05:37:18,FALSE,NA,"797674678911377410",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","takeshing_x",0,FALSE,FALSE,"121.60676479","38.87493086","負けるな六花、ここにあり！","ja","http://pbs.twimg.com/profile_images/378800000368675099/a588dcdb0b2aba12c0c6b2ff2cd607de_normal.jpeg"
"I'm at Forest-studios https://t.co/h5dz48mgVw",FALSE,0,NA,2016-11-13 05:37:17,FALSE,NA,"797674677846024192",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","GeageaG93",0,FALSE,FALSE,"35.537434","33.875364","Baabda","en","http://pbs.twimg.com/profile_images/378800000533161537/e1313df846c3f5778d124521a2bff47b_normal.jpeg"
"RT @Electric_Forest: The Forest misses you. https://t.co/VI7f7LD8vO",FALSE,0,NA,2016-11-13 05:37:16,FALSE,NA,"797674669843369985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunternicole19",241,TRUE,FALSE,NA,NA,"Sherwood Forest","en","http://pbs.twimg.com/profile_images/791367047103995904/Qj-aR0Ai_normal.jpg"
"RT @travel2next: Thrilling Bear Watching Experience in Finland in The Forest https://t.co/1AVAemr5VD https://t.co/GIrake73w0",FALSE,0,NA,2016-11-13 05:37:14,FALSE,NA,"797674665321918464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wnswihd",24,TRUE,FALSE,NA,NA,"Western NSW","en","http://pbs.twimg.com/profile_images/540329454099513345/qTNkZ9mH_normal.jpeg"
"Sea Gypzy Rain Forest Dress.. https://t.co/GsUZuNGjw5 #Gypzet #resortwear https://t.co/NfVoGIqTQV",FALSE,0,NA,2016-11-13 05:37:10,FALSE,NA,"797674645679996929",NA,"<a href=""https://around.io"" rel=""nofollow"">Around.io</a>","Resortique",0,FALSE,FALSE,NA,NA,"Hong Kong","en-gb","http://pbs.twimg.com/profile_images/504924057448374272/_wJug4nw_normal.png"
"RT @Jaemyung_Lee: &lt;재미있는 준석기사라 일독의 가치가 있습니다&gt;
다음 대선 이재명에게 달려 있다 https://t.co/4K4WpdKauI",FALSE,0,NA,2016-11-13 05:37:07,FALSE,NA,"797674635936419841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",255,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1950417084/image_normal.jpg"
"It wasn't pretty in the first 1/2 but we got our shit 2gether and put Boom on Wake Forest #respectus",FALSE,1,NA,2016-11-13 05:37:07,FALSE,NA,"797674634221129728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HookedonSteeler",0,FALSE,FALSE,NA,NA,"Louisville KY","en","http://pbs.twimg.com/profile_images/775315660620652544/bGH7RifW_normal.jpg"
"RT @radicaldaily: Nov 12 1976 - The first Rock Against Racism gig at the Princess Alice in Forest gate, London with Carol Grimes &amp; the Lond…",FALSE,0,NA,2016-11-13 05:37:07,FALSE,NA,"797674632409034752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arran9595",26,TRUE,FALSE,NA,NA,"Kuantan","en","http://pbs.twimg.com/profile_images/790575380138569728/Ehm6xGIP_normal.jpg"
"RT @mattstonephotog: #Louisville's come-from-behind rout of Wake Forest. Photos so close, you'll think you're celebrating with the team. ht…",FALSE,0,NA,2016-11-13 05:37:02,FALSE,NA,"797674611026657280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwight_cummins",4,TRUE,FALSE,NA,NA,"Louisville KY USA","en","http://pbs.twimg.com/profile_images/797671574488940544/QRnL6972_normal.jpg"
"""forest"" oh my god im triggered https://t.co/SqtIchpyTL",FALSE,0,NA,2016-11-13 05:36:55,FALSE,NA,"797674582920413184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spookyyyjishwa",0,FALSE,FALSE,NA,NA,"finish this waste of a life","en","http://pbs.twimg.com/profile_images/797334695889338368/lUmxxrLs_normal.jpg"
"RT @brysontlIler: TRAPSOUL and 2014 Forest Hills Drive both went platinum with no features. https://t.co/vTWzeCB8a7",FALSE,0,NA,2016-11-13 05:36:54,FALSE,NA,"797674580743782401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cakefacecass_",6731,TRUE,FALSE,NA,NA,"bay area, ca ➡️ green bay, wi","en","http://pbs.twimg.com/profile_images/794405275788804096/47wXotXN_normal.jpg"
"RT @UofLFootball: NEWS: Brandon Radcliff's 3 TDs, @UofLFootball's fourth-quarter surge helps Cardinals rout Wake Forest. #L1C4 https://t.co…",FALSE,0,NA,2016-11-13 05:36:51,FALSE,NA,"797674566386667520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trynamakeaway2",19,TRUE,FALSE,NA,NA,"Taken Advantage of Life","en","http://pbs.twimg.com/profile_images/794012718789431296/AAI_zhQB_normal.jpg"
"""Mori"" is actually a pun for 'Harpoon'. In reality, however, Mori acually means ""Forest."" #RandomTrivia",FALSE,0,NA,2016-11-13 05:36:49,FALSE,NA,"797674558446673920",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Mori_ou",0,FALSE,FALSE,NA,NA,"Host Club","id","http://pbs.twimg.com/profile_images/378800000325695757/ab5863c91817178f72897878190c08b2_normal.jpeg"
"RT @Enukamoi: Commission for my local friend. 
forest got inspire from ffx macalania https://t.co/jreOT8w4Xi",FALSE,0,NA,2016-11-13 05:36:45,FALSE,NA,"797674541300518913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Antho_the_fox",14,TRUE,FALSE,NA,NA,"Santiago, Chile","es","http://pbs.twimg.com/profile_images/771535471721664515/3tXFX0Qb_normal.jpg"
"RT @allisonsbeggs: Rob Boss inspired me so much, i painted him as the God of my happy little forest @TheMilesLuna #RTExtraLife https://t.co…",FALSE,0,NA,2016-11-13 05:36:26,FALSE,NA,"797674460774010880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMilesLuna",17,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/784110164290965505/lzJ2eeyf_normal.jpg"
"RT @SportsCenter: No. 6 Louisville scores 44 unanswered points in comeback win over Wake Forest. https://t.co/qtkmDcgg3m",FALSE,0,NA,2016-11-13 05:36:15,FALSE,NA,"797674417497247744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nate_T_Morris",1160,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/630602093326389248/tEQ9SOnh_normal.jpg"
"RT @SBNation: Best taunt of the year: https://t.co/60yWZVwqa6",FALSE,0,NA,2016-11-13 05:36:11,FALSE,NA,"797674399256166400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thesportsmodern",59,TRUE,FALSE,NA,NA,"Louisville, KY","en","http://pbs.twimg.com/profile_images/788387445695885312/27K5qwNS_normal.jpg"
"RT @twt_hikingMY: Laluan ke irau melalui mossy forest... Ditutup sementara.
Korang jangan degil2 nak masuk, nanti kena saman &amp; denda... :)…",FALSE,0,NA,2016-11-13 05:36:05,FALSE,NA,"797674374429970433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enanymustaffa",77,TRUE,FALSE,NA,NA,"Pasir Mas, Kelantan","en","http://pbs.twimg.com/profile_images/761230306078711808/hecQEoRJ_normal.jpg"
"I saw a dead little bird today in forest. :_( It was all wet and sad and it hardly had any feathers. It probably fell from the nest...",FALSE,0,NA,2016-11-13 05:35:57,FALSE,NA,"797674340070223873",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Rose_511p",0,FALSE,FALSE,NA,NA,"Misty Lake","ja","http://pbs.twimg.com/profile_images/517063288207593473/F0CwJMhk_normal.jpeg"
"RT @DLoesch: Oh my word: Weatherman starts forest fire, films himself reporting from it in bid to draw viewers  https://t.co/GZ9CwjW9zW",FALSE,0,NA,2016-11-13 05:35:55,FALSE,NA,"797674331266367488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FionaFroo",83,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/796310072951345152/MUro7IKu_normal.jpg"
"El beneficiado #1 de esta semana después de esa gran victoria sobre Wake Forest. Se pueden meter al CFP https://t.co/YY6eJ22MI3",FALSE,0,NA,2016-11-13 05:35:54,FALSE,NA,"797674329676849154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AudinoG",0,FALSE,FALSE,NA,NA,"Panamá","es","http://pbs.twimg.com/profile_images/777197383146885120/laOY1vwQ_normal.jpg"
"@Germantownrunne No. They find a den or stay in Hemlock trees ������ Hemlocks keeps the snow amount lower on the forest floor.",FALSE,0,"Germantownrunne",2016-11-13 05:35:50,FALSE,"797673565151789056","797674311234572292","14437333","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nboo1014",0,FALSE,FALSE,NA,NA,"Rochester, NY","en","http://pbs.twimg.com/profile_images/787769888546942976/_8MPZDpL_normal.jpg"
"Forest Service hiring for 1,000 jobs in Pacific Northwest https://t.co/SgSh4DTzdr via @king5seattle",FALSE,0,NA,2016-11-13 05:35:48,FALSE,NA,"797674304783556608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jkhartl",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/784163080900980736/GBCVHnTz_normal.jpg"
"RT @UofLFootball: NEWS: Brandon Radcliff's 3 TDs, @UofLFootball's fourth-quarter surge helps Cardinals rout Wake Forest. #L1C4 https://t.co…",FALSE,0,NA,2016-11-13 05:35:48,FALSE,NA,"797674302892032000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PRNanosantiago",19,TRUE,FALSE,NA,NA,"Louisville kentucky","en","http://pbs.twimg.com/profile_images/792825007768494081/AW_k9Ylp_normal.jpg"
"RT @byguilty: 최근에 읽은 장르소설에서도 아내와 어린 딸들이 있는 남자 주인공(심리학 교수)이 첫 강의에서 학생들한테 나는 집에 여자가 셋이지만 이해하기 힘들다는 농담 던지는 대목에서 마음이 짜게 식음. 아마도 예전같으면 아무렇지 않게 넘…",FALSE,0,NA,2016-11-13 05:35:44,FALSE,NA,"797674285552660481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snowy__forest",177,TRUE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/788702878777036800/_ABDryYf_normal.jpg"
"RT @UofLFootball: NEWS: Brandon Radcliff's 3 TDs, @UofLFootball's fourth-quarter surge helps Cardinals rout Wake Forest. #L1C4 https://t.co…",FALSE,0,NA,2016-11-13 05:35:40,FALSE,NA,"797674267865448448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JMRittenberry",19,TRUE,FALSE,NA,NA,"Nashville  |  Louisville","en","http://pbs.twimg.com/profile_images/797486232477564928/NCnbaYrC_normal.jpg"
"On now: Apparently by J. Cole, from 2014 Forest Hills Drive #vandyradio",FALSE,0,NA,2016-11-13 05:35:39,FALSE,NA,"797674263100747776",NA,"<a href=""http://www.vandyradio.com"" rel=""nofollow"">VandyRadio Playlist</a>","vandyradiotunes",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/524719739944177664/bq74zajK_normal.png"
"RT @UofLFootball: NEWS: Brandon Radcliff's 3 TDs, @UofLFootball's fourth-quarter surge helps Cardinals rout Wake Forest. #L1C4 https://t.co…",FALSE,0,NA,2016-11-13 05:35:35,FALSE,NA,"797674246529056769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MikeGoss_",19,TRUE,FALSE,NA,NA,"Louisville, KY","en","http://pbs.twimg.com/profile_images/797647751408480256/vhFU1J2__normal.jpg"
"RT @UofLSheriff50: VIDEO: Bobby Petrino Wake Forest Post-Game https://t.co/bWAF7dKBeS",FALSE,0,NA,2016-11-13 05:35:25,FALSE,NA,"797674207006130176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grayblue1",1,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png"
"RT @MissCassieOP: Definitely forest puppy https://t.co/145synl9aH",FALSE,0,NA,2016-11-13 05:35:24,FALSE,NA,"797674203654844416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avatar_song",4,TRUE,FALSE,NA,NA,"Birmingham, AL","en","http://pbs.twimg.com/profile_images/790186064086441984/bShAYc-e_normal.jpg"
"RT @nishunishaa: Forest fires usually travel uphill much faster than downhill. It travels in the direction of the ambient wind, which usual…",FALSE,0,NA,2016-11-13 05:35:21,FALSE,NA,"797674187406057472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kajalk9",16,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795963543434698752/sOcNuDin_normal.jpg"
"RT @Enukamoi: Commission for my local friend. 
forest got inspire from ffx macalania https://t.co/jreOT8w4Xi",FALSE,0,NA,2016-11-13 05:35:20,FALSE,NA,"797674186806214657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeteorZeroFive",14,TRUE,FALSE,NA,NA,"Michoacán, México","es","http://pbs.twimg.com/profile_images/797320542818693120/zr_VzE-6_normal.jpg"
"RT @byguilty: '여자라는 낯설고 신비로운 동물을 이해할 수 없어 그저 멋적은 농담이나 툭 던지며 숭배하는 순수한 소년같은 나'에 대한 자기모에화를 멈춰주세요. 남자분들...",FALSE,0,NA,2016-11-13 05:35:20,FALSE,NA,"797674186151849984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snowy__forest",848,TRUE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/788702878777036800/_ABDryYf_normal.jpg"
"Σου αρέσουν οι δραματικές ταινίες; ΕΧΟΥΜΕ ΠΡΕΜΙΕΡΑ: Κέρδισε δωρεάν προσκλήσεις για την πρεμιέρα της ταινίας Into... https://t.co/0g2RVboRwU",FALSE,0,NA,2016-11-13 05:35:15,FALSE,NA,"797674165780283392",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AngelosIacovide",0,FALSE,FALSE,NA,NA,"Nicosia, Cyprus","en","http://pbs.twimg.com/profile_images/746763418581893120/GRBWLTgm_normal.jpg"
